,Rules,Train coverage,Train accuracy,Train recall
254,(5.0 <= Clump Thickness <= 5.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.03041144901610018,1.0,0.046831955922865015
39,(5.0 <= Clump Thickness <= 6.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (1.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 1.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.028622540250447227,1.0,0.0440771349862259
202,(5.0 <= Clump Thickness <= 6.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (1.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (3.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.026833631484794274,1.0,0.04132231404958678
68,(5.0 <= Clump Thickness <= 5.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (1.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (3.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.023255813953488372,1.0,0.03581267217630854
16,(1.0 <= Clump Thickness <= 1.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (2.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.02146690518783542,1.0,0.03305785123966942
23,(6.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (9.0 <= Uniformity of Cell Shape <= 10.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (1.0 <= Bare Nuclei <= 10.0) // AND (2.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.01073345259391771,1.0,0.030612244897959183
42,(6.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (1.0 <= Marginal Adhesion <= 7.0) // AND (8.0 <= Single Epithelial Cell Size <= 10.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.01073345259391771,1.0,0.030612244897959183
117,(3.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (3.0 <= Single Epithelial Cell Size <= 8.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.01073345259391771,1.0,0.030612244897959183
186,(5.0 <= Clump Thickness <= 6.0) // AND (1.0 <= Uniformity of Cell Size <= 3.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (1.0 <= Bare Nuclei <= 2.0) // AND (1.0 <= Bland Chromatin <= 6.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.017889087656529516,1.0,0.027548209366391185
24,(8.0 <= Clump Thickness <= 10.0) // AND (1.0 <= Uniformity of Cell Size <= 6.0) // AND (1.0 <= Uniformity of Cell Shape <= 7.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (9.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 5.0) // AND (3.0 <= Normal Nucleoli <= 4.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
27,(5.0 <= Clump Thickness <= 8.0) // AND (7.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 9.0) // AND (5.0 <= Marginal Adhesion <= 8.0) // AND (5.0 <= Single Epithelial Cell Size <= 6.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 9.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
28,(5.0 <= Clump Thickness <= 8.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (4.0 <= Uniformity of Cell Shape <= 6.0) // AND (5.0 <= Marginal Adhesion <= 10.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 5.0) // AND (3.0 <= Normal Nucleoli <= 4.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
31,(5.0 <= Clump Thickness <= 8.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (9.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (5.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
33,(5.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (10.0 <= Marginal Adhesion <= 10.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (1.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (7.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
35,(2.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 7.0) // AND (6.0 <= Uniformity of Cell Shape <= 7.0) // AND (4.0 <= Marginal Adhesion <= 6.0) // AND (4.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 7.0) // AND (6.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
43,(6.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 6.0) // AND (4.0 <= Uniformity of Cell Shape <= 6.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (3.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
44,(9.0 <= Clump Thickness <= 10.0) // AND (8.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (5.0 <= Marginal Adhesion <= 10.0) // AND (6.0 <= Single Epithelial Cell Size <= 6.0) // AND (1.0 <= Bare Nuclei <= 4.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (1.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
45,(10.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 4.0) // AND (3.0 <= Uniformity of Cell Shape <= 4.0) // AND (10.0 <= Marginal Adhesion <= 10.0) // AND (2.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 10.0) // AND (1.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
47,(8.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (1.0 <= Marginal Adhesion <= 7.0) // AND (10.0 <= Single Epithelial Cell Size <= 10.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 8.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
48,(5.0 <= Clump Thickness <= 10.0) // AND (9.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 8.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (1.0 <= Bare Nuclei <= 5.0) // AND (5.0 <= Bland Chromatin <= 8.0) // AND (9.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
50,(2.0 <= Clump Thickness <= 6.0) // AND (5.0 <= Uniformity of Cell Size <= 6.0) // AND (5.0 <= Uniformity of Cell Shape <= 7.0) // AND (5.0 <= Marginal Adhesion <= 8.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (6.0 <= Bland Chromatin <= 10.0) // AND (4.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
54,(9.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (3.0 <= Uniformity of Cell Shape <= 7.0) // AND (4.0 <= Marginal Adhesion <= 6.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (8.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
55,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 9.0) // AND (8.0 <= Uniformity of Cell Shape <= 8.0) // AND (1.0 <= Marginal Adhesion <= 7.0) // AND (2.0 <= Single Epithelial Cell Size <= 6.0) // AND (2.0 <= Bare Nuclei <= 5.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
56,(4.0 <= Clump Thickness <= 8.0) // AND (6.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 9.0) // AND (3.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 9.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
58,(7.0 <= Clump Thickness <= 10.0) // AND (6.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (4.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 9.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
60,(7.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 10.0) // AND (4.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (8.0 <= Bland Chromatin <= 9.0) // AND (9.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
62,(5.0 <= Clump Thickness <= 8.0) // AND (4.0 <= Uniformity of Cell Size <= 6.0) // AND (6.0 <= Uniformity of Cell Shape <= 7.0) // AND (2.0 <= Marginal Adhesion <= 6.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
63,(3.0 <= Clump Thickness <= 7.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 8.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (9.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (3.0 <= Mitoses <= 7.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
64,(8.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 6.0) // AND (1.0 <= Marginal Adhesion <= 6.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (9.0 <= Bare Nuclei <= 10.0) // AND (2.0 <= Bland Chromatin <= 5.0) // AND (3.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
65,(6.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 10.0) // AND (4.0 <= Uniformity of Cell Shape <= 6.0) // AND (2.0 <= Marginal Adhesion <= 6.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (6.0 <= Bland Chromatin <= 7.0) // AND (6.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
69,(4.0 <= Clump Thickness <= 8.0) // AND (6.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 9.0) // AND (3.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 9.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
70,(10.0 <= Clump Thickness <= 10.0) // AND (9.0 <= Uniformity of Cell Size <= 10.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (6.0 <= Marginal Adhesion <= 8.0) // AND (4.0 <= Single Epithelial Cell Size <= 7.0) // AND (1.0 <= Bare Nuclei <= 8.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (9.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
73,(8.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 9.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (9.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (8.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 8.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
75,(5.0 <= Clump Thickness <= 6.0) // AND (7.0 <= Uniformity of Cell Size <= 8.0) // AND (4.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 6.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (8.0 <= Bland Chromatin <= 10.0) // AND (9.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
76,(8.0 <= Clump Thickness <= 10.0) // AND (8.0 <= Uniformity of Cell Size <= 10.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (2.0 <= Marginal Adhesion <= 10.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (6.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
77,(4.0 <= Clump Thickness <= 4.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (6.0 <= Uniformity of Cell Shape <= 8.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (1.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (1.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
78,(3.0 <= Clump Thickness <= 7.0) // AND (5.0 <= Uniformity of Cell Size <= 6.0) // AND (3.0 <= Uniformity of Cell Shape <= 6.0) // AND (5.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (6.0 <= Bland Chromatin <= 7.0) // AND (5.0 <= Normal Nucleoli <= 9.0) // AND (2.0 <= Mitoses <= 8.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
79,(4.0 <= Clump Thickness <= 5.0) // AND (8.0 <= Uniformity of Cell Size <= 10.0) // AND (6.0 <= Uniformity of Cell Shape <= 10.0) // AND (4.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (1.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 10.0) // AND (1.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
80,(5.0 <= Clump Thickness <= 8.0) // AND (4.0 <= Uniformity of Cell Size <= 6.0) // AND (4.0 <= Uniformity of Cell Shape <= 7.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 6.0) // AND (4.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
81,(5.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 10.0) // AND (10.0 <= Single Epithelial Cell Size <= 10.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
86,(7.0 <= Clump Thickness <= 10.0) // AND (8.0 <= Uniformity of Cell Size <= 10.0) // AND (7.0 <= Uniformity of Cell Shape <= 8.0) // AND (1.0 <= Marginal Adhesion <= 6.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (2.0 <= Bare Nuclei <= 5.0) // AND (6.0 <= Bland Chromatin <= 8.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 8.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
87,(3.0 <= Clump Thickness <= 6.0) // AND (4.0 <= Uniformity of Cell Size <= 7.0) // AND (5.0 <= Uniformity of Cell Shape <= 7.0) // AND (2.0 <= Marginal Adhesion <= 8.0) // AND (4.0 <= Single Epithelial Cell Size <= 5.0) // AND (9.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 4.0) // AND (3.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
88,(5.0 <= Clump Thickness <= 9.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (9.0 <= Bland Chromatin <= 10.0) // AND (6.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 5.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
89,(1.0 <= Clump Thickness <= 5.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 8.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 7.0) // AND (5.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
92,(10.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (5.0 <= Uniformity of Cell Shape <= 7.0) // AND (1.0 <= Marginal Adhesion <= 6.0) // AND (3.0 <= Single Epithelial Cell Size <= 10.0) // AND (5.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (9.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
94,(5.0 <= Clump Thickness <= 6.0) // AND (4.0 <= Uniformity of Cell Size <= 6.0) // AND (5.0 <= Uniformity of Cell Shape <= 6.0) // AND (2.0 <= Marginal Adhesion <= 8.0) // AND (4.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
95,(3.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 5.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
96,(8.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (4.0 <= Uniformity of Cell Shape <= 5.0) // AND (5.0 <= Marginal Adhesion <= 9.0) // AND (2.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (2.0 <= Bland Chromatin <= 4.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
98,(8.0 <= Clump Thickness <= 9.0) // AND (7.0 <= Uniformity of Cell Size <= 9.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (5.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 9.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 7.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
100,(8.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (8.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
103,(4.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 6.0) // AND (4.0 <= Uniformity of Cell Shape <= 7.0) // AND (5.0 <= Marginal Adhesion <= 8.0) // AND (4.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (4.0 <= Normal Nucleoli <= 7.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
104,(7.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 6.0) // AND (5.0 <= Uniformity of Cell Shape <= 7.0) // AND (3.0 <= Marginal Adhesion <= 4.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (5.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
